"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"189","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Claudio Baeza","https://www.transfermarkt.us/claudio-baeza/profil/spieler/248346","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/33.png?lm=1520611569","https://www.transfermarkt.us/club-necaxa/startseite/verein/1146/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1146.png?lm=1418834772","Necaxa","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/248346/transfer_id/2552247",""
"190","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mattia Valoti","https://www.transfermarkt.us/mattia-valoti/profil/spieler/167741","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/spal/startseite/verein/2722/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2722.png?lm=1626441491","SPAL","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/167741/transfer_id/2531322",""
"191","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Roberto Olabe","https://www.transfermarkt.us/roberto-olabe/profil/spieler/242299","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/sd-eibar/startseite/verein/1533/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1533.png?lm=1601985991","SD Eibar","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/242299/transfer_id/2545931",""
"192","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Thonny Anderson","https://www.transfermarkt.us/thonny-anderson/profil/spieler/561214","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/red-bull-bragantino/startseite/verein/8793/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/8793.png?lm=1577915313","RB Bragantino","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€2.85m","https://www.transfermarkt.us/jumplist/transfers/spieler/561214/transfer_id/2752375",""
"193","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Marco D'Aloia","https://www.transfermarkt.us/marco-daloia/profil/spieler/534195","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/delfino-pescara-1936-u19/startseite/verein/8525/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/8525.png?lm=1517054151","Pescara U19","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Primavera 1","https://www.transfermarkt.us/primavera-1/transfers/wettbewerb/IJ1/saison_id/2019","€2.85m","https://www.transfermarkt.us/jumplist/transfers/spieler/534195/transfer_id/2782857",""
"194","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Bernard Mensah","https://www.transfermarkt.us/bernard-mensah/profil/spieler/324321","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/54.png?lm=1520611569","https://www.transfermarkt.us/kayserispor/startseite/verein/3205/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3205.png?lm=1520239955","Kayserispor","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€2.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/324321/transfer_id/2485898",""
"195","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","José Machín","https://www.transfermarkt.us/jose-machin/profil/spieler/355104","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/8.png?lm=1520611569","https://www.transfermarkt.us/parma-calcio-1913/startseite/verein/130/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/130.png?lm=1530945992","Parma","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€2.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/355104/transfer_id/2544406","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569"
"196","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","José Cifuentes","https://www.transfermarkt.us/jose-cifuentes/profil/spieler/450211","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/44.png?lm=1520611569","https://www.transfermarkt.us/los-angeles-fc/startseite/verein/51828/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/51828.png?lm=1511112738","LAFC","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€2.73m","https://www.transfermarkt.us/jumplist/transfers/spieler/450211/transfer_id/2756896",""
"197","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Hany Mukhtar","https://www.transfermarkt.us/hany-mukhtar/profil/spieler/146155","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/nashville-sc/startseite/verein/63966/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/63966.png?lm=1550768787","Nashville","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€2.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/146155/transfer_id/2624046","https://tmssl.akamaized.net/images/flagge/verysmall/160.png?lm=1520611569"
"198","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Víctor Cantillo","https://www.transfermarkt.us/victor-cantillo/profil/spieler/263032","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/corinthians-sao-paulo/startseite/verein/199/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/199.png?lm=1649430398","Corinthians","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€2.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/263032/transfer_id/2737833",""
"199","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Maurits Kjaergaard","https://www.transfermarkt.us/maurits-kjaergaard/profil/spieler/610405","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/red-bull-salzburg/startseite/verein/409/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/409.png?lm=1557737354","RB Salzburg","https://tmssl.akamaized.net/images/flagge/verysmall/127.png?lm=1520611569","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/A1/saison_id/2019","€2.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/610405/transfer_id/2539616",""
"200","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Shuai Pei","https://www.transfermarkt.us/shuai-pei/profil/spieler/211424","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/shenzhen-fc/startseite/verein/1320/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1320.png?lm=1671887064","SZ FC","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.63m","https://www.transfermarkt.us/jumplist/transfers/spieler/211424/transfer_id/2810354",""
"201","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Xinli Peng","https://www.transfermarkt.us/xinli-peng/profil/spieler/211062","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/shanghai-shenhua/startseite/verein/3183/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3183.png?lm=1645957920","SH Shenhua","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.61m","https://www.transfermarkt.us/jumplist/transfers/spieler/211062/transfer_id/2572108",""
"202","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jiali Hu","https://www.transfermarkt.us/jiali-hu/profil/spieler/521008","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/dalian-pro-reserves/startseite/verein/35186/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/35186.png?lm=1579630884","DL Pro Res.","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","China","","€2.61m","https://www.transfermarkt.us/jumplist/transfers/spieler/521008/transfer_id/2574989",""
"203","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Yongpo Wang","https://www.transfermarkt.us/yongpo-wang/profil/spieler/50536","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/shanghai-shenhua/startseite/verein/3183/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3183.png?lm=1645957920","SH Shenhua","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.61m","https://www.transfermarkt.us/jumplist/transfers/spieler/50536/transfer_id/2581945",""
"204","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Long Zheng","https://www.transfermarkt.us/long-zheng/profil/spieler/133815","Left Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/dalian-professional/startseite/verein/33304/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/33304.png?lm=1579630884","DL Pro","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.61m","https://www.transfermarkt.us/jumplist/transfers/spieler/133815/transfer_id/2581029",""
"205","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Christian Oliva","https://www.transfermarkt.us/christian-oliva/profil/spieler/563812","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/cagliari-calcio/startseite/verein/1390/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1390.png?lm=1626441409","Cagliari Calcio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€2.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/563812/transfer_id/2382354",""
"206","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Matías Kranevitter","https://www.transfermarkt.us/matias-kranevitter/profil/spieler/240900","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/cf-monterrey/startseite/verein/2407/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2407.png?lm=1406966074","Monterrey","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€2.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/240900/transfer_id/2771394","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"207","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Wei Wu","https://www.transfermarkt.us/wei-wu/profil/spieler/359404","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/dalian-professional/startseite/verein/33304/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/33304.png?lm=1579630884","DL Pro","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.59m","https://www.transfermarkt.us/jumplist/transfers/spieler/359404/transfer_id/2786967",""
"208","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Zhenqin Li","https://www.transfermarkt.us/zhenqin-li/profil/spieler/362535","Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/beijing-sinobo-guoan-reserves/startseite/verein/29131/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/29131.png?lm=1645957360","BJ Guoan Res.","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","China","","€2.57m","https://www.transfermarkt.us/jumplist/transfers/spieler/362535/transfer_id/2784984",""
"209","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Gastón Brugman","https://www.transfermarkt.us/gaston-brugman/profil/spieler/131109","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/parma-calcio-1913/startseite/verein/130/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/130.png?lm=1530945992","Parma","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€2.55m","https://www.transfermarkt.us/jumplist/transfers/spieler/131109/transfer_id/2771739","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"210","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Yongpo Wang","https://www.transfermarkt.us/yongpo-wang/profil/spieler/50536","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/shenzhen-fc/startseite/verein/1320/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1320.png?lm=1671887064","SZ FC","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€2.51m","https://www.transfermarkt.us/jumplist/transfers/spieler/50536/transfer_id/2810679",""
"211","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Eddy Gnahoré","https://www.transfermarkt.us/eddy-gnahore/profil/spieler/168933","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/amiens-sc/startseite/verein/1416/saison_id/2019","","Amiens SC","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/168933/transfer_id/2532877","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569"
"212","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Evander","https://www.transfermarkt.us/evander/profil/spieler/323874","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/fc-midtjylland/startseite/verein/865/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/865.png?lm=1518117451","FC Midtjylland","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","Superligaen Championship round","https://www.transfermarkt.us/superligaen-meisterrunde/transfers/wettbewerb/DKMR/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/323874/transfer_id/2369481",""
"213","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Deniz Türüc","https://www.transfermarkt.us/deniz-turuc/profil/spieler/216662","Right Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","https://www.transfermarkt.us/fenerbahce-istanbul/startseite/verein/36/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/36.png?lm=1406739123","Fenerbahce","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/216662/transfer_id/2588073","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569"
"214","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jorge Carrascal","https://www.transfermarkt.us/jorge-carrascal/profil/spieler/354145","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/club-atletico-river-plate/startseite/verein/209/saison_id/2019","","River Plate","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","Copa Maradona","https://www.transfermarkt.us/copa-de-la-liga-profesional-de-futbol/transfers/wettbewerb/CDLP/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/354145/transfer_id/2740529",""
"215","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Philipp Klement","https://www.transfermarkt.us/philipp-klement/profil/spieler/60394","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/vfb-stuttgart/startseite/verein/79/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/79.png?lm=1680587427","VfB Stuttgart","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","2. Bundesliga","https://www.transfermarkt.us/2-bundesliga/transfers/wettbewerb/L2/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/60394/transfer_id/2489089",""
"216","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Hakon Evjen","https://www.transfermarkt.us/hakon-evjen/profil/spieler/394688","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569","https://www.transfermarkt.us/az-alkmaar/startseite/verein/1090/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1090.png?lm=1586848339","AZ Alkmaar","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","Eredivisie","https://www.transfermarkt.us/eredivisie/transfers/wettbewerb/NL1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/394688/transfer_id/2652655",""
"217","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Leo Stulac","https://www.transfermarkt.us/leo-stulac/profil/spieler/171159","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/155.png?lm=1520611569","https://www.transfermarkt.us/fc-empoli/startseite/verein/749/saison_id/2019","","Empoli","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie B","https://www.transfermarkt.us/serie-b/transfers/wettbewerb/IT2/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/171159/transfer_id/2575350",""
"218","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mats Möller Daehli","https://www.transfermarkt.us/mats-moller-daehli/profil/spieler/190831","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569","https://www.transfermarkt.us/krc-genk/startseite/verein/1184/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1184.png?lm=1464899410","KRC Genk","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/190831/transfer_id/2744147",""
"219","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Fernando Gorriarán","https://www.transfermarkt.us/fernando-gorriaran/profil/spieler/310744","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/santos-laguna/startseite/verein/1403/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1403.png?lm=1588455204","Santos Laguna","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/310744/transfer_id/2499893",""
"220","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Kevin Agudelo","https://www.transfermarkt.us/kevin-agudelo/profil/spieler/587458","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/genua-cfc/startseite/verein/252/saison_id/2019","","Genoa","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€2.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/587458/transfer_id/2596768",""
"221","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Éder Balanta","https://www.transfermarkt.us/eder-balanta/profil/spieler/265127","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/fc-brugge/startseite/verein/2282/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2282.png?lm=1448474251","Club Brugge","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€2.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/265127/transfer_id/2630786",""
"222","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Lucas Menossi","https://www.transfermarkt.us/lucas-menossi/profil/spieler/225481","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/club-atletico-san-lorenzo-de-almagro/startseite/verein/1775/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1775.png?lm=1412762842","San Lorenzo","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","Superliga","https://www.transfermarkt.us/superliga/transfers/wettbewerb/AR1N/saison_id/2019","€2.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/225481/transfer_id/2608681",""
"223","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Will Vaulks","https://www.transfermarkt.us/will-vaulks/profil/spieler/238427","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/191.png?lm=1520611569","https://www.transfermarkt.us/cardiff-city/startseite/verein/603/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/603.png?lm=1478337063","Cardiff","https://tmssl.akamaized.net/images/flagge/verysmall/191.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€2.35m","https://www.transfermarkt.us/jumplist/transfers/spieler/238427/transfer_id/2527273","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"224","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Nicolás Acevedo","https://www.transfermarkt.us/nicolas-acevedo/profil/spieler/625569","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/new-york-city-fc/startseite/verein/40058/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/40058.png?lm=1479542096","New York City","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€2.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/625569/transfer_id/2817920",""
"225","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ismaila Soro","https://www.transfermarkt.us/ismaila-soro/profil/spieler/466765","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569","https://www.transfermarkt.us/celtic-glasgow/startseite/verein/371/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/371.png?lm=1403615766","Celtic","https://tmssl.akamaized.net/images/flagge/verysmall/190.png?lm=1520611569","Premiership","https://www.transfermarkt.us/scottish-premiership/transfers/wettbewerb/SC1/saison_id/2019","€2.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/466765/transfer_id/2769019",""
